Time,X,Y,Z,GX,GY,GZ,Activity
738683.1874,0.042847,-0.393311,-0.889648,-13.282775000000001,7.8125,12.512206,Climb_1
738683.1874,0.027954,-0.398682,-0.858398,-20.347593,10.154723,15.014647,Climb_1
738683.1874,-0.003418,-0.306274,-0.778442,-37.361145,8.69751,21.369932,Climb_1
738683.1874,0.029785,-0.316284,-0.772217,-46.363827,23.384092,12.367248,Climb_1
738683.1874,-0.041138,-0.4021,-0.829102,-15.037536,-13.954162,-10.604857,Climb_1
738683.1874,-1.22e-4,-0.338257,-0.91687,-21.598814,-36.506653,5.020141,Climb_1
738683.1874,0.039063,-0.248901,-0.932983,-25.711058,-53.962704,9.872437,Climb_1
738683.1874,0.061279,-0.28772,-0.987427,-80.825798,-65.132141,11.695861,Climb_1
738683.1874,-0.059204,-0.130493,-0.936646,-105.766289,-91.25518,35.53009,Climb_1
738683.1874,-0.123291,-0.109253,-0.918579,-104.644768,-112.464897,33.714294,Climb_1
738683.1874,-0.256714,0.067871,-0.929688,-109.642021,-104.820244,17.730713,Climb_1
738683.1874,-0.329102,0.280518,-0.839844,-110.862724,-90.980522,-0.221252,Climb_1
738683.1874,-0.364746,0.258789,-0.793701,-110.267632,-92.51403,-37.42218,Climb_1
738683.1874,-0.451904,0.324585,-0.795044,-77.941895,-79.490662,-56.007381,Climb_1
738683.1874,-0.503052,0.383667,-0.62793,-90.522758,-58.639523,-49.987789,Climb_1
738683.1874,-0.594482,0.238403,-0.678345,-109.359734,-50.155636,-34.53064,Climb_1
738683.1874,-0.703003,0.416992,-0.58374,-41.831966,-26.672361,-35.461426,Climb_1
738683.1874,-0.599609,0.335449,-0.571777,-65.307617,-43.746944,-70.640564,Climb_1
738683.1874,-0.550293,0.262817,-0.587891,-40.840145,-24.856565,-65.788269,Climb_1
738683.1874,-0.507813,0.21228,-0.469482,-28.991697,-16.220093,-48.316952,Climb_1
738683.1874,-0.728516,0.302612,-0.625977,-31.967161,-40.130615,-38.467407,Climb_1
738683.1874,-0.870972,0.19812,-0.554321,-68.03894,-10.635375,-30.059813,Climb_1
738683.1874,-0.875122,0.315308,-0.726685,-26.832579,-3.845215,-7.591247,Climb_1
738683.1874,-0.833496,0.273438,-0.670776,-15.174865,-9.07135,5.41687,Climb_1
738683.1874,-0.809692,0.246216,-0.604858,9.811401,2.548218,-2.578735,Climb_1
738683.1878,-0.599609,0.462402,-0.60376,-5.699157,-15.151977,-20.118711,Climb_1
738683.1878,-0.560913,0.431885,-0.661011,5.744934,-1.182556,-15.174865,Climb_1
738683.1878,-0.677612,0.439087,-0.726318,7.04956,-8.605957,1.472473,Climb_1
738683.1878,-0.647705,0.431519,-0.605469,-1.121521,-14.762877,-7.156372,Climb_1
738683.1878,-0.63562,0.44812,-0.599365,2.861023,-18.409729,-2.037048,Climb_1
738683.1878,-0.605713,0.401611,-0.595215,8.369446,-8.384705,11.444091,Climb_1
738683.1878,-0.623535,0.470947,-0.622681,7.102966,-12.283324,6.553649,Climb_1
738683.1878,-0.617432,0.427124,-0.588867,8.277893,-5.325317,1.63269,Climb_1
738683.1878,-0.666138,0.415283,-0.581909,22.140501,-3.982544,15.060424,Climb_1
738683.1878,-0.615479,0.449463,-0.540894,24.29199,-5.012512,11.016845,Climb_1
738683.1878,-0.634644,0.422119,-0.550171,20.347593,0.404358,15.319823,Climb_1
738683.1878,-0.523682,0.333008,-0.447266,48.385616,61.370846,31.570433,Climb_1
738683.1878,-0.501343,0.450073,-0.603638,13.923644,21.965025,39.970398,Climb_1
738683.1956,-0.344849,0.084839,-0.990845,-22.895811,22.758482,-4.348755,Climb_1
738683.1956,-0.339355,0.011841,-1.013428,-36.102295,16.014099,-23.178099,Climb_1
738683.1956,-0.453125,0.007324,-0.927368,-2.571106,11.71112,6.355285,Climb_1
738683.1956,-0.386108,0.06604,-1.049438,1.091003,28.968809,30.364988,Climb_1
738683.1956,-0.406738,0.112915,-1,-21.804808,74.050903,-6.103515,Climb_1
738683.1956,-0.252563,0.130371,-0.942505,-4.333496,40.435787,-19.645691,Climb_1
738683.1956,-0.173706,0.176758,-0.863037,50.445553,75.698853,-75.942993,Climb_1
738683.1956,-0.462891,0.034058,-0.901245,-0.617981,102.210991,-68.885803,Climb_1
738683.1956,-0.079346,-0.028442,-0.947266,19.012451,132.194519,-2.159119,Climb_1
738683.1956,-0.207886,-0.085938,-0.869873,10.32257,109.001152,-13.191222,Climb_1
738683.1956,-0.081909,-0.056519,-0.924683,-1.403808,74.302673,-31.082151,Climb_1
738683.1956,0.130859,0.121826,-0.811401,-0.045776,66.047668,-43.205257,Climb_1
738683.1956,0.40979,0.209717,-0.804077,16.876221,74.523926,-85.014336,Climb_1
738683.1956,0.084229,-0.095215,-1.046387,-23.857115,32.295227,-93.811028,Climb_1
738683.1956,0.145508,0.017334,-0.985474,26.245115,4.104614,13.816833,Climb_1
738683.1956,0.126099,-0.034424,-1.088989,-5.355834,-15.640258,6.179809,Climb_1
738683.1956,0.248535,0.056274,-1.018555,-19.439697,-6.439209,5.439758,Climb_1
738683.1956,0.042236,0.113647,-0.94104,-25.924681,-2.487183,-5.439758,Climb_1
738683.1956,0.15625,-3.66e-4,-0.929932,-26.504515,-7.8125,-20.912169,Climb_1
738683.1956,0.085449,0.138672,-1.004272,-1.701355,-28.793333,-22.514341,Climb_1
738683.1956,0.079834,0.096069,-0.971313,-19.172668,-22.27783,-10.704040000000001,Climb_1
738683.1879,0.188599,0.010742,-0.959106,1.068115,-9.056091,4.211426,Climb_1
738683.1879,0.228394,-0.017456,-0.911987,8.94928,-6.393432,-10.414123,Climb_1
738683.1879,0.233398,0.0448,-0.907593,13.656615,2.464294,-21.347044,Climb_1
738683.1879,0.238892,0.008423,-0.935303,3.784179,0,-13.069152,Climb_1
738683.1879,0.251831,0.01001,-0.957397,11.482238,-4.829407,-8.1253050000000009,Climb_1
738683.1879,0.295288,-0.014893,-0.997803,-0.610352,-6.713867,-5.340576,Climb_1
738683.1879,0.359497,-0.1073,-0.911621,9.803772,-9.231567,-7.225036,Climb_1
738683.1879,0.29541,-0.104248,-0.946777,10.108947,-14.755248,8.911133,Climb_1
738683.1879,0.241333,-0.018555,-0.794922,-25.077818,-14.694213,29.510496,Climb_1
738683.1879,-0.00293,-0.002808,-0.76355,-104.858391,30.235289,49.324032,Climb_1
738683.1879,0.303345,-0.021851,-0.85376,37.879944,-38.795471,-83.129875,Climb_1
738683.1879,0.223267,0.016113,-0.94397,-46.981808,18.966675,11.45935,Climb_1
738683.1879,0.224976,0.038208,-0.939209,-36.956787,-50.674435,12.405395,Climb_1
738683.1879,0.203247,0.214722,-0.935425,-81.008904,-82.420341,-7.820129,Climb_1
738683.1879,0.201172,0.108887,-0.953735,-107.574455,-98.075859,-37.29248,Climb_1
738683.1879,0.060669,0.251099,-0.793335,-105.514519,-109.008781,-41.984554,Climb_1
738683.1879,-0.138428,0.37439,-0.815674,-108.245842,-103.668205,-52.925106,Climb_1
738683.1879,-0.227783,0.352661,-0.761719,-83.671562,-95.184319,-65.567017,Climb_1
738683.1879,-0.217651,0.401733,-0.722534,-63.858028,-76.461792,-50.079342,Climb_1
738683.1879,-0.334229,0.44458,-0.653931,-62.179562,-94.062798,-62.95776,Climb_1
738683.1879,-0.453491,0.485596,-0.648438,-59.143063,-81.634514,-57.388302,Climb_1
738683.1879,-0.421997,0.608765,-0.632202,-92.8955,-52.528378,-32.25708,Climb_1
738683.1879,-0.519409,0.426147,-0.561401,-85.494987,-35.697937,-37.117004,Climb_1
738683.1879,-0.511841,0.574463,-0.576294,-26.43585,-71.708679,-20.477293,Climb_1
738683.1879,-0.431396,0.741577,-0.522583,-13.587951,-39.527893,-37.284851,Climb_1
738683.1956,-0.270264,-0.109009,-1.095947,-43.899532,44.30389,-24.848936,Climb_1
738683.1874,-0.322388,0.352173,-0.838257,-4.547119,54.725643,24.238585,Climb_1
738683.1874,-0.262207,0.405884,-0.890137,14.816283,40.90881,8.934021,Climb_1
738683.1874,-0.313354,0.308594,-0.874268,27.8244,30.685423,-12.634276,Climb_1
738683.1874,-0.26001,0.277832,-0.909424,15.953063,43.739315,-29.106138,Climb_1
738683.1874,-0.252563,0.189209,-0.865234,17.501831,25.466917,-5.638122,Climb_1
738683.1874,-0.162231,0.203979,-0.686646,20.927427,35.087585,-15.670775,Climb_1
738683.1874,-0.030518,0.310791,-0.592773,77.720642,79.841614,-22.117613,Climb_1
738683.1874,-0.286499,0.213623,-0.862915,75.080872,93.681328,-26.245115,Climb_1
738683.1956,0.838501,0.082153,-0.860352,-8.407593,54.466244,-117.485039,Climb_1
738683.1956,0.028442,-0.288452,-1.096069,-21.003721,-13.481139,-95.870964,Climb_1
738683.1956,-0.082886,0.050293,-0.922485,37.284851,-14.343261,24.208067,Climb_1
738683.1956,0.250854,-0.185059,-1.099121,-30.174253,-23.429869,7.499694,Climb_1
738683.1956,-0.063965,0.109619,-0.852783,-21.583555,5.058288,-0.534058,Climb_1
738683.1956,0.194336,-0.019287,-0.910278,-28.694151,5.28717,7.057189,Climb_1
738683.1956,0.161011,0.024658,-1.039795,0.511169,-20.370481,-34.210205,Climb_1
738683.1956,0.099243,2.44e-4,-0.918457,-11.619567,-19.210815,-33.889771,Climb_1
738683.1956,0.039795,-0.024658,-0.96582,-22.613523,2.990722,-17.028809,Climb_1
738683.1956,0.062256,-0.063965,-1.036011,-7.507324,-4.180908,13.992309,Climb_1
738683.1956,0.033691,0.062012,-1.042236,-17.807007,-39.215088,4.127502,Climb_1
738683.1956,0.274414,0.076538,-1.120361,0.686645,-31.059263,-4.234314,Climb_1
738683.1956,-0.139038,0.005737,-1.153198,20.874022,-91.415398,14.968871,Climb_1
738683.1874,-0.053711,-0.553589,-0.966675,-3.440857,-29.998777,6.843566,Climb_1
738683.1874,-0.093018,-0.46106,-0.925537,-2.235413,-24.559019,-8.483887,Climb_1
738683.1874,-0.016846,-0.403076,-0.871704,-26.870726,10.299682,0.030518,Climb_1
738683.1874,0.005981,-0.41394,-0.883911,-32.936096,26.390074,-9.567261,Climb_1
738683.1874,-0.047485,-0.494873,-0.90918,-4.226685,5.935668,-11.680602,Climb_1
738683.1874,-0.02771,-0.44397,-0.845825,-6.355285,-3.540039,6.744384,Climb_1
738683.1874,0.031006,-0.414429,-0.836792,-15.48767,13.893126,12.863158,Climb_1
738683.1874,0.045288,-0.405029,-0.928101,-8.232117,22.224424,-1.968384,Climb_1
738683.1874,-0.017212,-0.393677,-0.925781,-6.614685,3.936767,8.651733,Climb_1
738683.1874,-0.028442,-0.373169,-0.939453,8.262634,-4.112244,-4.234314,Climb_1
738683.1874,0.059692,-0.296265,-0.882324,-13.496398,13.168334,-4.867554,Climb_1
738683.1874,-0.030273,-0.418823,-0.982178,-9.124756,8.827209,-11.909484,Climb_1
738683.1874,0.055054,-0.408936,-0.915161,7.781982,-2.197266,-8.743286,Climb_1
738683.1874,0.068237,-0.440796,-1.00354,1.220703,-8.331299,4.936218,Climb_1
738683.1874,0.031128,-0.401001,-0.900879,-5.020141,6.820678,19.371033,Climb_1
738683.1879,0.143433,0.253418,-0.986328,6.462097,-23.79608,18.333435,Climb_1
738683.1879,0.151489,0.222534,-0.976074,34.057617,-21.362303,24.818419,Climb_1
738683.1879,0.160522,0.206299,-0.977295,19.248962,-4.737854,31.700132,Climb_1
738683.1879,0.164551,0.263062,-0.911255,-4.005432,1.953125,34.370422,Climb_1
738683.1879,0.145508,0.214233,-0.920166,-3.890991,-8.743286,4.447937,Climb_1
738683.1879,0.128662,0.166016,-0.964233,16.860962,-15.823363,-13.763427,Climb_1
738683.1879,0.197998,0.196777,-0.849121,0.572205,-5.088806,-14.47296,Climb_1
738683.1874,0.369263,-0.067993,-0.880981,-3.486633,4.508972,-29.922483,Climb_1
738683.1874,0.20813,-0.260376,-0.903442,13.336181,20.011902,2.067566,Climb_1
738683.1874,0.160767,-0.127319,-0.846313,-10.437011,9.086609,7.537841,Climb_1
738683.1874,0.075562,-0.002197,-0.741943,-18.257141,17.799377,-30.799864,Climb_1
738683.1874,0.442261,-0.072021,-0.882446,-21.240232,3.105163,-131.851196,Climb_1
738683.1874,0.270142,-0.141724,-0.839355,-38.986206,-20.530699,-55.14526,Climb_1
738683.1874,0.246582,-0.290649,-0.967529,-46.234127,-126.586906,-16.593933,Climb_1
738683.1874,0.032227,0.015747,-0.734375,-58.784481,-175.895676,-10.841369,Climb_1
738683.1874,-0.032104,0.05127,-0.829956,-66.520691,-107.13958,-5.546569,Climb_1
738683.1874,-0.133545,0.265259,-0.838867,-76.934814,-50.323483,-28.465269,Climb_1
738683.1874,-0.241577,0.342041,-0.723022,-86.311333,-43.525692,-55.717464,Climb_1
738683.1879,-0.007446,0.424561,-0.815308,-113.639824,-109.565727,-59.387203,Climb_1
738683.1879,-0.265625,0.514648,-0.724854,-75.416565,-95.657341,-14.35852,Climb_1
738683.1879,-0.301758,0.528809,-0.674561,-69.496155,-118.60656,-8.018494,Climb_1
738683.1879,-0.353027,0.54541,-0.62793,-32.00531,-89.538567,-12.168883,Climb_1
738683.1879,-0.428833,0.542847,-0.6521,-30.189512,-50.445553,-27.511595,Climb_1
738683.1879,-0.521362,0.564575,-0.61377,-27.557371,-44.990536,-34.439087,Climb_1
738683.1879,-0.444824,0.542969,-0.587769,-29.693602,-26.535032,-23.941038,Climb_1
738683.1955,0.155884,0.354736,-1.014893,117.271416,-72.982788,50.178524,Climb_1
738683.1879,-0.479126,0.532593,-0.865723,-93.894951,-0.946045,-50.47607,Climb_1
738683.1879,-0.578247,0.621704,-0.778198,-49.926754,-0.045776,-42.633053,Climb_1
738683.1879,-0.622437,0.448853,-0.834229,-48.065182,-2.349854,-35.774231,Climb_1
738683.1879,-0.549316,0.446289,-0.71875,-21.537779,-25.367735,-30.548094,Climb_1
738683.1879,-0.537964,0.38855,-0.63855,-18.928528,-14.678954,-26.885984,Climb_1
738683.1879,-0.619019,0.411377,-0.708008,-1.266479,-35.835266,-26.420591,Climb_1
738683.1879,-0.648193,0.449585,-0.616333,-4.997253,-29.388426,-5.630493,Climb_1
738683.1956,-0.288696,0.038086,-0.937378,-12.832641,9.391785,-14.389037,Climb_1
738683.1956,-0.449951,-0.081177,-0.914673,2.037048,7.637023,-4.203796,Climb_1
738683.1956,-0.360474,-0.091675,-0.912476,-57.91473,21.263121,0.602722,Climb_1
738683.1956,-0.447632,-0.063599,-0.939941,-10.215758,11.71112,3.738403,Climb_1
738683.1956,-0.380005,-0.002808,-0.95813,-28.533934,10.482787,17.715454,Climb_1
738683.1874,0.477905,0.33252,-0.749634,12.96997,46.394344,3.028869,Climb_1
738683.1874,0.302246,0.295532,-0.815186,15.518188,60.699459,-0.083923,Climb_1
738683.1874,0.456299,0.270386,-0.86145,18.905639999999998,48.889156,10.025024,Climb_1
738683.1874,0.438232,0.277954,-0.823486,14.556884,35.705566,14.373778,Climb_1
738683.1874,0.493408,0.312378,-0.796753,3.250122,9.407043,33.561707,Climb_1
738683.1874,0.491943,0.267334,-0.656006,-3.318786,21.011351,16.250610000000002,Climb_1
738683.1874,0.468628,0.32019,-0.680908,-12.268065,42.053219,0.732422,Climb_1
738683.1874,0.48999,0.228271,-0.62854,11.016845,32.043457,6.767272,Climb_1
738683.1874,0.660034,0.20874,-0.656372,32.623291,41.633602,2.113342,Climb_1
738683.188,-0.571899,0.520264,-0.557129,3.326416,7.522583,5.310058,Climb_1
738683.188,-0.598999,0.622925,-0.536377,19.752502,14.427184,-8.277893,Climb_1
738683.188,-0.519897,0.508667,-0.492798,-2.883911,18.188477,-2.586365,Climb_1
738683.188,-0.495117,0.514893,-0.508179,-8.537292,19.836426,-0.747681,Climb_1
738683.188,-0.340454,0.473877,-0.529053,18.463135,26.870726,24.742125,Climb_1
738683.188,-0.430298,0.526123,-0.459717,2.182007,21.072386,33.172607,Climb_1
738683.188,-0.518188,0.356934,-0.272583,19.073486,80.879204,14.015197,Climb_1
738683.188,-0.310791,0.348755,-0.192871,81.924431,145.6604,-9.391785,Climb_1
738683.188,-0.493774,0.505005,-0.50415,-2.204895,104.667656,55.786129,Climb_1
738683.188,-0.376221,0.363403,-0.612305,114.524834,129.722595,116.920464,Climb_1
738683.188,0.046265,0.516724,-1.041138,81.611626,69.953918,117.813103,Climb_1
738683.188,-0.028442,0.341064,-0.723022,45.257565,61.668392,91.728203,Climb_1
738683.188,0.120483,0.27478,-0.887817,49.072262,61.241146,75.668335,Climb_1
738683.188,0.124512,0.21521,-0.989258,76.957703,43.029781,70.198059,Climb_1
738683.188,0.170654,0.246826,-0.807129,49.064632,33.073425,84.220879,Climb_1
738683.188,0.184692,0.037476,-0.991943,58.0368,32.554626,98.358147,Climb_1
738683.188,0.40332,0.143799,-0.867554,43.823238,39.779663,69.190979,Climb_1
738683.188,0.175415,0.050537,-0.725342,44.586178,67.604065,39.718628,Climb_1
738683.188,0.339111,0.129272,-0.926392,52.078243,83.625786,29.418943,Climb_1
738683.188,0.326294,0.005005,-1.279053,74.935913,43.029781,13.313293,Climb_1
738683.188,0.31604,0.150024,-1.103638,81.329338,-23.910521,18.516541,Climb_1
738683.188,0.339722,0.057251,-1.101563,59.92889,-31.555174,11.642455,Climb_1
738683.188,0.278687,-0.032593,-1.034302,33.035278,-20.004272,9.613037,Climb_1
738683.188,0.246826,-0.084839,-0.955566,6.996154,-6.111145,28.503416,Climb_1
738683.188,0.232422,-0.047974,-0.953735,25.108335,-12.344359,22.308348,Climb_1
738683.188,0.273926,-0.066406,-0.966553,-5.996704,-7.339477,10.848998,Climb_1
738683.188,0.254517,-0.121826,-0.939453,-10.398864,3.555298,-4.432678,Climb_1
738683.188,0.273315,-0.020874,-0.918945,6.782531,-3.677368,-6.446838,Climb_1
738683.188,0.278564,-0.029297,-0.926758,-4.386902,-5.79071,-5.561828,Climb_1
738683.188,0.339966,-0.121948,-1.019531,0.938415,-12.649535,-8.19397,Climb_1
738683.188,0.341431,-0.126831,-0.953613,-9.872437,-8.140564,12.435912,Climb_1
738683.188,0.325806,-0.148071,-0.941895,-13.298034,-17.669678,12.84027,Climb_1
738683.188,0.188965,-0.081177,-0.878174,-30.700682,-26.06201,17.402649,Climb_1
738683.188,0.125977,0.059448,-0.813965,-36.827087,-25.878904,-11.253356,Climb_1
738683.188,0.074463,-0.105835,-0.952759,-21.415709,-2.967834,-28.945921,Climb_1
738683.188,0.090332,-0.029785,-0.959839,-23.750303,2.593994,-29.655455,Climb_1
738683.188,0.242432,-0.04895,-1.000122,-35.362244,-21.125792,-19.775391,Climb_1
738683.188,0.290771,0.03064,-0.993286,-61.340328,-58.105465,-11.940001,Climb_1
738683.188,0.282593,0.045776,-1.004517,-77.919006,-80.398552,-25.787352,Climb_1
738683.188,0.204712,0.05896,-0.851318,-81.001274,-106.25457,-16.952514999999998,Climb_1
738683.188,-0.145752,0.206543,-0.844482,-83.488457,-109.252922,-0.396728,Climb_1
738683.188,-0.225586,0.255981,-0.797241,-73.46344,-91.186516,-22.247313,Climb_1
738683.188,-0.131958,0.374756,-0.785156,-74.394226,-36.697388,-63.903805,Climb_1
738683.188,-0.332764,0.256348,-0.873413,-82.023613,-18.852234,-66.864014,Climb_1
738683.188,-0.449707,0.437622,-0.770752,-55.198666,-36.66687,-66.375732,Climb_1
738683.188,-0.312622,0.443237,-0.699707,-61.096188,-30.677794,-66.322327,Climb_1
738683.188,-0.52417,0.40918,-0.789673,-53.062435,-9.925842,-81.489555,Climb_1
738683.188,-0.228638,0.401733,-0.603149,-61.355587,-4.898071,-52.474972,Climb_1
738683.188,-0.223267,0.418701,-0.603149,-37.208557,2.159119,-32.562256,Climb_1
738683.188,-0.246582,0.417603,-0.817505,-18.051147,29.243467,-11.146544,Climb_1
738683.188,-0.238525,0.441772,-0.743042,2.212524,-6.217956,-16.349792,Climb_1
738683.188,-0.281982,0.816528,-0.970703,-8.178711,-25.344847,-17.852783,Climb_1
738683.188,-0.279053,0.407593,-0.928223,16.418457,1.998901,-0.63324,Climb_1
738683.188,-0.356201,0.464722,-0.920776,-2.922058,-12.260436,-16.983032,Climb_1
738683.188,-0.37854,0.383545,-0.809082,-9.277344,-10.864257,6.553649,Climb_1
738683.188,-0.338623,0.422729,-0.674561,-4.150391,-6.759643,3.768921,Climb_1
738683.188,-0.338257,0.443237,-0.70105,6.523132,-25.382994,4.058838,Climb_1
738683.188,-0.317139,0.46106,-0.682983,2.792358,-12.817382,10.429381,Climb_1
738683.188,-0.456055,0.517944,-0.671265,6.752014,6.088256,12.191772,Climb_1
738683.1956,-0.08728,0.00647,-0.926636,41.595455,-147.232056,28.778074,Climb_1
738683.1874,0.496094,-0.387573,-0.856812,-10.726928,-17.021179,-34.011841,Climb_1
738683.1874,0.382568,-0.470581,-0.885864,35.171509,-24.971006,-50.895687,Climb_1
738683.1874,0.420898,-0.430786,-0.916626,8.682251,-35.476685,-33.424377,Climb_1
738683.1879,-0.06665,0.405884,-0.817993,149.009705,170.524582,82.81707,Climb_1
738683.1879,-0.057495,0.227783,-1.108276,83.938591,58.113094,77.49176,Climb_1
738683.1879,0.206177,0.212524,-1.026855,94.390862,30.586241,57.586666,Climb_1
738683.1879,-0.158813,0.093506,-0.996338,69.381714,37.521362,53.87878,Climb_1
738683.1879,0.192017,0.121582,-0.974121,63.110348,13.992309,87.554924,Climb_1
738683.1879,0.130005,0.524292,-0.546143,-19.302368,55.053707,82.572929,Climb_1
738683.1879,0.106445,0.229492,-0.736938,-4.508972,83.900444,25.337217,Climb_1
738683.1879,0.102051,0.309937,-0.891357,4.928589,61.630245,11.009215,Climb_1
738683.1879,0.150391,0.352783,-0.933594,-4.264832,29.228209,27.175901,Climb_1
738683.1879,0.232666,0.246216,-1.00415,5.226135,9.254456,-6.210327,Climb_1
738683.1879,0.212891,0.277832,-1.093262,-2.601623,-23.048399,12.5885,Climb_1
738683.188,-0.125854,0.329834,-0.669312,113.746635,123.405449,47.935482,Climb_1
738683.1878,0.083862,0.076782,-0.986084,0.343323,-13.420104,8.995056,Climb_1
738683.1878,0.064819,0.00708,-0.981201,-1.312256,-0.587463,0.572205,Climb_1
738683.1878,0.093384,0.094849,-0.887451,-29.08325,1.991272,-10.292052,Climb_1
738683.1878,0.109985,0.065552,-0.867188,-18.783569,2.044678,-13.679503,Climb_1
738683.1878,-0.055176,0.052856,-0.884521,-30.509947,-4.104614,1.419067,Climb_1
738683.1878,0.014893,0.046509,-0.965454,12.649535,-44.372555,-24.841307,Climb_1
738683.1878,0.104248,0.074341,-0.980225,-1.739502,6.088256,6.835937,Climb_1
738683.1878,0.0271,-0.017334,-0.994995,-2.044678,-31.265257,-10.19287,Climb_1
738683.1878,0.137573,0.079224,-1.013306,-66.650391,-35.53772,20.179747,Climb_1
738683.188,0.361938,-0.141846,-0.575684,38.085938,71.868896,8.361816,Climb_1
738683.188,0.335449,-0.270264,-1.013916,75.523376,88.699333,28.663633,Climb_1
738683.188,0.359009,-0.169189,-1.027588,47.485348,42.266842,17.181396,Climb_1
738683.188,0.5354,0.002319,-1.133545,5.752563,26.321409,-2.082825,Climb_1
738683.188,0.406128,-0.145386,-1.009766,14.205932,-3.440857,3.234863,Climb_1
738683.188,0.479126,-0.076782,-0.978027,-3.166198,-1.770019,9.902954,Climb_1
738683.188,0.340088,-0.154297,-1.000732,1.403808,-16.838074,6.141662,Climb_1
738683.188,0.31958,-0.072754,-0.894531,-4.78363,-19.897461,9.185791,Climb_1
738683.188,0.41748,-0.153564,-0.897339,-25.146482,-3.578186,-14.183043,Climb_1
738683.188,0.422241,-0.056885,-0.923584,9.902954,-24.185179,-25.024412,Climb_1
